customer_ID,sex,registration_date,first_rent_date,customer_age
4651,male,26.05.20 22:17,15.08.20 21:28,46
4652,male,26.05.20 22:01,01.07.20 22:26,21
4653,male,26.05.20 21:47,28.05.20 21:20,21
4654,female,26.05.20 21:31,28.05.20 14:26,50
4655,male,26.05.20 21:08,01.06.20 12:32,30
4656,male,26.05.20 20:28,03.06.20 02:01,33
4657,male,26.05.20 20:12,27.05.20 20:09,44
4658,female,26.05.20 19:55,27.05.20 15:53,29
4659,female,26.05.20 19:52,11.06.20 15:06,20
4660,male,26.05.20 19:38,29.05.20 10:19,30
4661,male,26.05.20 19:12,26.05.20 21:50,31
4662,male,26.05.20 18:48,28.05.20 19:55,36
4663,male,26.05.20 18:11,27.05.20 19:49,37
4664,female,26.05.20 18:08,26.05.20 19:20,22
4665,male,26.05.20 18:07,28.05.20 16:30,26
4666,female,26.05.20 17:40,28.05.20 20:07,24
4667,female,26.05.20 17:06,29.05.20 17:43,35
4668,female,26.05.20 17:01,29.05.20 11:33,44
4669,male,26.05.20 15:52,02.06.20 12:01,36
4670,female,26.05.20 15:49,29.05.20 16:02,26
4671,male,26.05.20 14:56,29.05.20 07:46,29
4672,male,26.05.20 14:45,27.05.20 05:33,47
4673,female,26.05.20 14:44,29.05.20 18:25,30
4674,female,26.05.20 14:35,08.06.20 14:21,29
4675,male,26.05.20 14:21,27.05.20 23:20,36
4676,male,26.05.20 14:12,26.05.20 14:56,68
4677,male,26.05.20 13:58,28.05.20 16:25,31
4678,male,26.05.20 12:46,30.05.20 14:13,26
4679,male,26.05.20 11:10,27.05.20 18:00,19
4680,male,26.05.20 10:54,14.07.20 16:07,27
4681,male,26.05.20 10:52,26.05.20 21:22,20
4682,male,26.05.20 09:49,26.05.20 18:02,71
4683,male,26.05.20 09:42,26.05.20 11:03,57
4684,female,26.05.20 09:28,26.05.20 14:17,54
4685,female,26.05.20 09:09,28.05.20 20:17,29
4686,female,26.05.20 08:59,02.06.20 16:09,35
4687,male,26.05.20 03:05,26.05.20 04:49,19
4688,male,26.05.20 02:35,28.05.20 22:32,44
4689,male,26.05.20 00:48,29.05.20 15:44,27
4690,female,26.05.20 00:35,26.05.20 14:57,23
4691,female,26.05.20 00:28,27.05.20 20:52,25
4692,female,25.05.20 23:13,29.05.20 21:04,26
4693,male,25.05.20 23:00,27.05.20 19:32,24
4694,female,25.05.20 22:29,25.05.20 23:53,52
4695,male,25.05.20 21:48,07.06.20 23:13,26
4696,unknown,25.05.20 21:40,29.05.20 17:59,41
4697,female,25.05.20 21:39,26.05.20 17:41,27
4698,male,25.05.20 21:36,28.05.20 03:07,22
4699,male,25.05.20 20:02,28.05.20 18:20,22
4700,male,25.05.20 19:22,29.05.20 05:37,20
4701,female,25.05.20 19:07,26.05.20 16:06,35
4702,male,25.05.20 19:04,26.05.20 11:49,20
4703,female,25.05.20 18:39,25.05.20 22:10,22
4704,male,25.05.20 18:38,25.05.20 19:37,21
4705,male,25.05.20 18:23,04.06.20 21:26,45
4706,male,25.05.20 18:22,27.05.20 03:59,22
4707,female,25.05.20 18:16,28.05.20 20:20,29
4708,female,25.05.20 17:47,25.05.20 20:20,20
4709,male,25.05.20 17:00,23.07.20 12:50,31
4710,unknown,25.05.20 15:59,01.01.00 00:00,120
4711,male,25.05.20 15:47,26.05.20 00:33,26
4712,female,25.05.20 15:47,29.05.20 22:14,31
4713,female,25.05.20 15:11,03.06.20 09:21,48
4714,male,25.05.20 14:19,30.05.20 12:05,26
4715,male,25.05.20 14:13,24.08.20 12:57,44
4716,male,25.05.20 14:11,14.06.20 21:12,31
4717,male,25.05.20 13:45,02.07.20 12:54,22
4718,female,25.05.20 13:33,26.05.20 12:07,28
4719,male,25.05.20 13:17,25.05.20 14:00,25
4720,male,25.05.20 12:55,13.07.20 18:51,21
4721,male,25.05.20 12:11,25.05.20 19:50,31
4722,female,25.05.20 11:46,30.05.20 00:08,20
4723,female,25.05.20 11:15,01.06.20 13:10,22
4724,female,25.05.20 10:12,18.07.20 12:36,35
4725,male,25.05.20 10:07,25.05.20 14:45,29
4726,male,25.05.20 09:46,25.05.20 10:14,38
4727,female,25.05.20 03:20,26.05.20 21:26,23
4728,male,25.05.20 01:16,08.07.20 21:29,45
4729,female,25.05.20 01:15,29.05.20 17:13,23
4730,male,25.05.20 00:39,20.06.20 00:18,21
4731,female,24.05.20 23:08,27.05.20 08:20,36
4732,male,24.05.20 22:59,08.06.20 16:31,36
4733,female,24.05.20 22:24,06.07.20 09:35,44
4734,male,24.05.20 21:24,26.05.20 19:40,55
4735,male,24.05.20 21:18,30.05.20 17:42,31
4736,male,24.05.20 20:05,24.05.20 20:28,37
4737,male,24.05.20 18:46,24.05.20 21:43,35
4738,female,24.05.20 17:53,24.05.20 21:41,28
4739,male,24.05.20 17:28,24.05.20 18:52,56
4740,male,24.05.20 17:24,24.05.20 21:26,31
4741,male,24.05.20 17:07,22.06.20 15:53,37
4742,male,24.05.20 17:07,25.05.20 18:28,30
4743,male,24.05.20 16:56,07.06.20 04:01,28
4744,female,24.05.20 16:44,27.05.20 15:45,57
4745,male,24.05.20 16:31,26.05.20 06:00,22
4746,male,24.05.20 15:57,31.05.20 16:14,32
4747,female,24.05.20 15:57,14.06.20 12:19,31
4748,female,24.05.20 15:29,25.05.20 09:42,33
4749,male,24.05.20 15:09,24.05.20 16:33,27
4750,female,24.05.20 15:05,27.05.20 14:35,27
4751,male,24.05.20 14:59,24.05.20 16:39,28
4752,male,24.05.20 14:17,01.06.20 22:23,21
4753,female,24.05.20 14:05,28.05.20 10:31,28
4754,male,24.05.20 13:56,24.05.20 19:10,32
4755,female,24.05.20 13:43,24.05.20 15:18,27
4756,male,24.05.20 13:18,29.05.20 20:26,36
4757,male,24.05.20 13:07,24.05.20 19:03,36
4758,male,24.05.20 13:01,24.05.20 13:41,21
4759,male,24.05.20 12:52,24.05.20 14:24,28
4760,male,24.05.20 12:30,24.05.20 22:04,30
4761,male,24.05.20 12:22,24.05.20 15:06,34
4762,female,24.05.20 11:51,15.08.20 12:15,40
4763,male,24.05.20 11:46,10.06.20 19:48,22
4764,male,24.05.20 11:20,26.05.20 11:03,33
4765,male,24.05.20 10:50,30.08.20 11:07,44
4766,female,24.05.20 10:50,28.05.20 17:01,54
4767,male,24.05.20 10:47,24.05.20 16:33,32
4768,male,24.05.20 10:47,24.05.20 17:25,27
4769,male,24.05.20 10:44,28.05.20 22:09,22
4770,female,24.05.20 10:26,24.05.20 12:15,30
4771,male,24.05.20 09:53,24.05.20 16:10,35
4772,male,24.05.20 08:08,24.05.20 14:19,27
4773,male,24.05.20 04:49,06.06.20 03:28,26
4774,male,24.05.20 04:47,04.06.20 19:02,34
4775,male,24.05.20 00:54,24.05.20 22:43,20
4776,male,24.05.20 00:42,24.05.20 18:49,27
4777,female,23.05.20 23:59,24.05.20 01:00,26
4778,male,23.05.20 23:55,24.05.20 01:54,32
4779,male,23.05.20 23:21,28.05.20 00:56,35
4780,female,23.05.20 23:10,25.05.20 03:25,24
4781,female,23.05.20 22:11,28.05.20 19:16,24
4782,female,23.05.20 22:05,24.05.20 03:09,49
4783,female,23.05.20 21:39,26.05.20 13:24,34
4784,male,23.05.20 21:22,24.05.20 16:35,23
4785,male,23.05.20 21:00,24.05.20 02:30,22
4786,male,23.05.20 20:27,24.06.20 00:00,24
4787,male,23.05.20 20:25,24.05.20 00:54,26
4788,male,23.05.20 19:50,01.06.20 08:55,40
4789,female,23.05.20 19:24,24.05.20 02:39,28
4790,female,23.05.20 18:49,24.05.20 21:28,30
4791,male,23.05.20 18:40,23.05.20 20:29,32
4792,male,23.05.20 18:27,26.05.20 16:05,61
4793,male,23.05.20 18:25,23.05.20 21:01,22
4794,male,23.05.20 18:01,29.05.20 16:30,31
4795,male,23.05.20 17:58,27.05.20 20:42,25
4796,male,23.05.20 17:22,25.05.20 19:06,26
4797,male,23.05.20 16:18,23.05.20 18:33,52
4798,male,23.05.20 16:12,23.05.20 20:37,20
4799,female,23.05.20 15:45,23.05.20 18:42,50
4800,male,23.05.20 15:18,30.05.20 19:41,30
4801,male,23.05.20 15:17,23.05.20 18:38,33
4802,male,23.05.20 14:34,23.05.20 16:19,23
4803,male,23.05.20 13:44,14.06.20 15:39,56
4804,male,23.05.20 13:24,28.05.20 20:32,30
4805,female,23.05.20 12:31,28.05.20 13:13,25
4806,male,23.05.20 12:26,11.07.20 11:52,47
4807,male,23.05.20 12:13,30.05.20 13:31,55
4808,male,23.05.20 11:40,23.05.20 13:36,50
4809,female,23.05.20 11:22,24.05.20 12:40,24
4810,male,23.05.20 10:53,23.05.20 11:42,29
4811,male,23.05.20 10:32,23.05.20 16:00,35
4812,male,23.05.20 10:28,23.05.20 12:16,43
4813,male,23.05.20 10:06,23.05.20 11:12,35
4814,male,23.05.20 10:02,23.05.20 11:15,34
4815,male,23.05.20 08:47,08.06.20 08:47,35
4816,male,23.05.20 07:48,26.05.20 08:10,39
4817,female,23.05.20 01:27,24.05.20 21:05,32
4818,male,23.05.20 00:44,23.05.20 01:40,20
4819,female,22.05.20 23:42,23.05.20 20:22,56
4820,male,22.05.20 23:40,23.05.20 00:08,21
4821,male,22.05.20 22:49,18.07.20 18:32,48
4822,male,22.05.20 22:00,30.05.20 18:50,32
4823,female,22.05.20 20:58,22.05.20 22:00,23
4824,male,22.05.20 20:23,23.05.20 13:20,27
4825,male,22.05.20 20:22,22.05.20 21:49,24
4826,male,22.05.20 20:04,23.05.20 11:09,51
4827,female,22.05.20 19:53,26.05.20 13:23,50
4828,female,22.05.20 19:52,22.05.20 20:47,27
4829,female,22.05.20 19:14,02.06.20 00:00,21
4830,male,22.05.20 18:58,22.05.20 19:50,36
4831,male,22.05.20 18:45,22.05.20 20:11,27
4832,male,22.05.20 18:41,24.05.20 09:36,28
4833,female,22.05.20 18:37,24.05.20 05:13,25
4834,male,22.05.20 16:59,22.08.20 20:04,50
4835,male,22.05.20 16:41,23.05.20 16:05,29
4836,female,22.05.20 16:32,23.05.20 21:07,22
4837,unknown,22.05.20 16:04,22.05.20 22:26,49
4838,female,22.05.20 15:47,22.05.20 21:03,36
4839,female,22.05.20 15:44,29.05.20 19:59,25
4840,male,22.05.20 15:37,27.05.20 20:38,50
4841,male,22.05.20 15:13,23.05.20 12:23,28
4842,male,22.05.20 15:12,01.07.20 13:07,51
4843,female,22.05.20 15:09,22.05.20 23:15,28
4844,female,22.05.20 14:27,30.06.20 01:36,47
4845,male,22.05.20 12:05,23.05.20 15:18,30
4846,female,22.05.20 12:01,22.05.20 18:55,31
4847,male,22.05.20 11:55,22.05.20 22:15,25
4848,female,22.05.20 11:53,22.05.20 17:38,31
4849,female,22.05.20 10:39,22.05.20 19:20,42
4850,male,22.05.20 10:15,22.05.20 12:43,26
4851,female,22.05.20 10:13,22.05.20 12:31,30
4852,male,22.05.20 09:24,22.05.20 22:18,40
4853,male,22.05.20 09:21,22.05.20 14:31,45
4854,male,22.05.20 08:39,22.05.20 12:29,34
4855,female,22.05.20 06:12,24.05.20 16:10,53
4856,male,22.05.20 01:48,05.06.20 00:21,26
4857,female,21.05.20 23:45,23.05.20 20:08,41
4858,male,21.05.20 23:38,30.06.20 20:47,27
4859,female,21.05.20 22:46,22.05.20 09:37,28
4860,female,21.05.20 22:39,25.05.20 16:21,25
4861,male,21.05.20 22:16,23.05.20 21:05,21
4862,female,21.05.20 22:07,30.05.20 17:39,33
4863,male,21.05.20 21:54,21.05.20 22:32,58
4864,female,21.05.20 21:20,24.05.20 17:40,30
4865,male,21.05.20 21:08,24.05.20 19:27,27
4866,male,21.05.20 20:27,18.06.20 14:10,34
4867,male,21.05.20 19:13,23.06.20 21:33,74
4868,female,21.05.20 19:09,21.05.20 22:19,50
4869,male,21.05.20 19:00,08.06.20 02:31,20
4870,male,21.05.20 18:39,21.05.20 21:35,37
4871,male,21.05.20 17:51,21.05.20 20:19,34
4872,male,21.05.20 17:45,22.05.20 14:22,25
4873,male,21.05.20 17:37,21.05.20 18:15,29
4874,male,21.05.20 17:26,31.05.20 16:33,37
4875,female,21.05.20 17:25,01.06.20 17:29,37
4876,female,21.05.20 17:23,02.07.20 19:29,24
4877,male,21.05.20 17:12,26.05.20 19:13,20
4878,female,21.05.20 17:11,21.05.20 18:38,28
4879,male,21.05.20 16:45,21.05.20 20:01,32
4880,female,21.05.20 16:41,21.05.20 17:36,31
4881,male,21.05.20 15:53,23.05.20 16:47,54
4882,female,21.05.20 15:48,23.05.20 15:19,27
4883,male,21.05.20 15:16,23.05.20 12:06,32
4884,female,21.05.20 15:00,23.05.20 18:08,29
4885,male,21.05.20 14:58,29.06.20 12:27,25
4886,male,21.05.20 14:42,21.05.20 15:19,26
4887,male,21.05.20 14:36,21.05.20 16:13,32
4888,female,21.05.20 13:29,23.05.20 19:09,31
4889,male,21.05.20 13:13,24.05.20 18:43,22
4890,female,21.05.20 12:47,21.05.20 21:03,21
4891,male,21.05.20 12:43,21.05.20 22:26,33
4892,male,21.05.20 12:40,21.05.20 20:31,25
4893,male,21.05.20 12:35,31.05.20 20:40,37
4894,female,21.05.20 12:29,21.05.20 18:50,30
4895,male,21.05.20 12:23,05.06.20 10:43,52
4896,male,21.05.20 12:05,24.05.20 19:14,50
4897,female,21.05.20 11:52,16.06.20 16:04,30
4898,female,21.05.20 11:46,07.06.20 12:13,30
4899,male,21.05.20 11:38,22.05.20 11:10,42
4900,female,21.05.20 11:36,21.05.20 17:57,33
4901,male,21.05.20 11:06,13.08.20 22:28,26
4902,female,21.05.20 10:58,23.05.20 19:30,20
4903,female,21.05.20 10:52,21.05.20 19:33,54
4904,male,21.05.20 10:36,21.05.20 12:23,35
4905,male,21.05.20 10:25,21.05.20 14:19,48
4906,male,21.05.20 10:08,27.06.20 22:01,30
4907,male,21.05.20 09:57,21.05.20 12:05,28
4908,male,21.05.20 09:07,05.06.20 16:33,64
4909,male,21.05.20 04:24,03.06.20 13:58,21
4910,female,21.05.20 00:11,21.05.20 00:42,21
4911,male,20.05.20 23:10,21.05.20 01:13,21
4912,male,20.05.20 21:53,26.05.20 18:12,52
4913,male,20.05.20 21:32,23.05.20 21:29,22
4914,male,20.05.20 21:22,24.05.20 16:47,43
4915,female,20.05.20 21:11,20.05.20 23:34,56
4916,male,20.05.20 20:42,22.05.20 15:13,43
4917,male,20.05.20 20:29,22.05.20 00:10,30
4918,female,20.05.20 20:11,04.06.20 17:46,30
4919,male,20.05.20 19:40,08.08.20 19:19,49
4920,male,20.05.20 19:19,31.05.20 20:05,33
4921,male,20.05.20 19:13,21.05.20 16:57,59
4922,male,20.05.20 19:05,11.06.20 18:10,25
4923,male,20.05.20 18:39,21.05.20 00:32,43
4924,male,20.05.20 18:03,21.05.20 10:21,22
4925,male,20.05.20 17:51,21.07.20 12:58,22
4926,male,20.05.20 17:37,20.05.20 19:52,23
4927,male,20.05.20 17:10,23.05.20 01:57,39
4928,female,20.05.20 17:10,25.05.20 18:45,28
4929,male,20.05.20 16:43,05.06.20 20:47,38
4930,male,20.05.20 16:35,25.07.20 15:04,31
4931,female,20.05.20 16:07,22.05.20 15:29,32
4932,female,20.05.20 15:52,20.05.20 17:46,21
4933,female,20.05.20 15:32,14.07.20 10:33,32
4934,male,20.05.20 15:26,21.05.20 18:20,61
4935,male,20.05.20 15:07,20.05.20 17:15,25
4936,female,20.05.20 14:28,21.05.20 06:11,22
4937,male,20.05.20 14:19,23.05.20 17:24,22
4938,female,20.05.20 14:16,20.05.20 20:55,48
4939,female,20.05.20 14:12,09.06.20 16:05,50
4940,male,20.05.20 13:53,25.05.20 13:12,52
4941,male,20.05.20 13:40,21.05.20 11:41,20
4942,female,20.05.20 13:01,20.05.20 16:12,61
4943,female,20.05.20 12:22,01.06.20 19:54,26
4944,female,20.05.20 11:21,23.05.20 20:23,29
4945,male,20.05.20 11:02,29.05.20 14:46,33
4946,female,20.05.20 10:57,05.07.20 16:45,28
4947,male,20.05.20 10:02,22.05.20 19:33,28
4948,female,20.05.20 09:19,26.05.20 14:56,28
4949,male,20.05.20 06:38,22.05.20 05:05,24
4950,male,20.05.20 02:15,23.05.20 18:29,34
4951,male,20.05.20 01:39,20.05.20 17:55,33
4952,male,20.05.20 00:28,17.06.20 11:47,40
4953,male,19.05.20 23:47,18.06.20 18:36,30
4954,male,19.05.20 21:41,19.05.20 22:25,35
4955,female,19.05.20 21:23,22.05.20 18:20,53
4956,male,19.05.20 20:48,19.05.20 23:33,21
4957,male,19.05.20 20:47,30.06.20 17:07,50
4958,female,19.05.20 20:35,19.05.20 22:32,23
4959,male,19.05.20 20:28,19.05.20 22:14,22
4960,male,19.05.20 20:17,19.05.20 20:46,23
4961,male,19.05.20 20:01,20.05.20 14:29,55
4962,male,19.05.20 18:27,20.05.20 13:56,36
4963,male,19.05.20 18:11,19.05.20 20:26,54
4964,male,19.05.20 18:03,19.05.20 22:53,26
4965,male,19.05.20 16:44,21.05.20 16:08,28
4966,female,19.05.20 16:33,08.06.20 06:55,42
4967,male,19.05.20 16:14,29.05.20 13:51,40
4968,male,19.05.20 16:05,24.05.20 22:02,33
4969,female,19.05.20 15:18,18.06.20 13:31,30
4970,male,19.05.20 14:38,11.06.20 14:32,23
4971,male,19.05.20 14:25,21.05.20 15:06,37
4972,male,19.05.20 14:13,21.05.20 17:47,60
4973,male,19.05.20 13:49,19.05.20 14:26,22
4974,female,19.05.20 13:26,20.05.20 12:31,25
4975,female,19.05.20 12:08,19.05.20 12:35,54
4976,male,19.05.20 12:00,31.05.20 17:42,43
4977,male,19.05.20 11:07,19.05.20 17:42,42
4978,female,19.05.20 10:55,28.05.20 20:44,36
4979,female,19.05.20 10:38,29.05.20 17:51,20
4980,male,19.05.20 08:12,16.06.20 10:25,27
4981,male,19.05.20 02:12,04.08.20 19:21,36
4982,female,19.05.20 01:11,20.05.20 17:36,27
4983,male,19.05.20 00:49,19.05.20 11:26,25
4984,male,19.05.20 00:37,19.05.20 01:47,29
4985,female,18.05.20 23:36,27.05.20 12:46,22
4986,female,18.05.20 23:25,20.05.20 13:22,43
4987,female,18.05.20 23:20,19.05.20 00:14,28
4988,male,18.05.20 22:56,24.05.20 18:51,46
4989,male,18.05.20 22:47,19.07.20 02:41,38
4990,female,18.05.20 22:19,03.06.20 08:57,41
4991,male,18.05.20 21:20,19.05.20 19:53,42
4992,female,18.05.20 21:09,16.06.20 15:03,51
4993,male,18.05.20 20:29,19.05.20 09:43,36
4994,male,18.05.20 20:25,20.05.20 18:58,35
4995,female,18.05.20 20:20,19.05.20 01:29,21
4996,female,18.05.20 19:24,18.05.20 21:11,29
4997,male,18.05.20 18:42,19.05.20 21:56,43
4998,female,18.05.20 18:42,26.05.20 13:31,22
4999,male,18.05.20 18:28,18.05.20 19:37,32
5000,male,18.05.20 18:25,18.05.20 22:20,22
5001,male,18.05.20 17:51,19.05.20 18:09,29
5002,male,18.05.20 16:51,22.08.20 10:08,29
5003,female,18.05.20 16:13,28.05.20 20:49,33
5004,female,18.05.20 16:05,19.05.20 14:17,21
5005,male,18.05.20 15:46,31.05.20 16:45,50
5006,male,18.05.20 15:36,21.05.20 12:09,64
5007,female,18.05.20 15:25,21.05.20 13:39,22
5008,male,18.05.20 15:15,19.05.20 18:38,27
5009,male,18.05.20 15:06,20.05.20 19:58,26
5010,female,18.05.20 15:05,24.06.20 05:52,26
5011,male,18.05.20 14:55,24.05.20 14:19,63
5012,male,18.05.20 14:54,18.05.20 17:24,25
5013,female,18.05.20 13:38,19.05.20 12:20,64
5014,male,18.05.20 13:30,09.08.20 20:07,24
5015,male,18.05.20 13:26,24.05.20 13:19,25
5016,female,18.05.20 12:24,18.05.20 16:35,32
5017,female,18.05.20 12:21,01.06.20 17:55,23
5018,male,18.05.20 11:38,18.05.20 12:00,29
5019,male,18.05.20 09:51,19.05.20 14:09,49
5020,male,18.05.20 08:28,18.05.20 10:46,56
5021,female,18.05.20 08:07,21.05.20 17:52,37
5022,male,18.05.20 06:24,31.05.20 21:17,42
5023,female,18.05.20 05:38,10.08.20 14:43,60
5024,female,18.05.20 02:10,19.05.20 18:46,39
5025,male,18.05.20 01:27,18.05.20 14:38,41
5026,male,17.05.20 23:39,18.05.20 01:00,27
5027,male,17.05.20 23:05,24.05.20 15:32,26
5028,male,17.05.20 20:22,18.05.20 00:07,26
5029,male,17.05.20 20:08,25.05.20 20:34,28
5030,male,17.05.20 19:45,19.05.20 21:26,32
5031,male,17.05.20 18:48,17.05.20 21:34,30
5032,female,17.05.20 18:07,17.05.20 21:38,34
5033,male,17.05.20 18:06,18.05.20 12:20,29
5034,female,17.05.20 17:12,17.05.20 18:36,23
5035,female,17.05.20 16:50,30.05.20 18:43,23
5036,female,17.05.20 16:45,19.07.20 03:01,21
5037,male,17.05.20 16:43,17.06.20 00:57,29
5038,male,17.05.20 16:27,11.07.20 20:27,41
5039,female,17.05.20 15:37,17.05.20 18:54,35
5040,male,17.05.20 15:25,22.05.20 19:05,23
5041,male,17.05.20 15:13,17.05.20 19:13,29
5042,female,17.05.20 14:59,24.05.20 18:02,24
5043,male,17.05.20 14:28,18.05.20 07:22,46
5044,male,17.05.20 14:03,28.05.20 23:24,31
5045,female,17.05.20 13:30,23.05.20 17:04,20
5046,female,17.05.20 13:13,18.05.20 14:12,53
5047,male,17.05.20 12:49,17.05.20 15:54,27
5048,female,17.05.20 12:24,30.06.20 20:35,36
5049,male,17.05.20 12:21,17.05.20 15:04,31
5050,female,17.05.20 11:52,17.05.20 18:43,24
5051,male,17.05.20 11:41,17.05.20 13:10,28
5052,male,17.05.20 11:36,14.06.20 23:49,24
5053,male,17.05.20 10:14,31.05.20 17:02,48
5054,male,17.05.20 09:48,23.05.20 17:21,24
5055,male,17.05.20 01:48,02.07.20 07:41,20
5056,male,17.05.20 01:41,17.05.20 03:45,29
5057,male,17.05.20 00:20,17.05.20 20:44,24
5058,female,16.05.20 23:41,17.05.20 09:43,22
5059,male,16.05.20 23:35,17.05.20 11:41,38
5060,male,16.05.20 23:18,17.05.20 03:35,26
5061,female,16.05.20 20:37,22.06.20 10:02,25
5062,female,16.05.20 19:43,22.05.20 01:13,23
5063,male,16.05.20 19:38,16.05.20 20:39,39
5064,female,16.05.20 19:13,16.05.20 21:28,52
5065,female,16.05.20 19:10,25.05.20 17:36,27
5066,male,16.05.20 18:57,06.08.20 16:09,49
5067,male,16.05.20 18:49,17.05.20 20:28,31
5068,female,16.05.20 18:46,17.05.20 16:10,27
5069,male,16.05.20 18:34,21.06.20 11:42,49
5070,male,16.05.20 18:06,16.05.20 19:43,21
5071,female,16.05.20 17:21,17.05.20 16:26,20
5072,female,16.05.20 16:41,24.05.20 20:10,21
5073,male,16.05.20 16:40,17.05.20 20:28,24
5074,male,16.05.20 16:33,17.05.20 00:40,31
5075,male,16.05.20 15:24,16.05.20 15:43,24
5076,male,16.05.20 15:16,17.05.20 18:35,30
5077,female,16.05.20 15:05,21.05.20 00:29,43
5078,male,16.05.20 14:27,21.05.20 12:37,31
5079,male,16.05.20 14:13,16.05.20 20:47,30
5080,male,16.05.20 14:09,17.05.20 13:17,30
5081,male,16.05.20 13:38,16.05.20 16:49,22
5082,male,16.05.20 13:27,16.05.20 16:08,49
5083,female,16.05.20 13:25,20.05.20 10:23,41
5084,male,16.05.20 13:24,16.05.20 14:05,33
5085,female,16.05.20 13:08,17.05.20 00:40,58
5086,male,16.05.20 12:31,16.05.20 17:35,43
5087,male,16.05.20 11:44,16.05.20 17:02,29
5088,male,16.05.20 11:28,16.05.20 15:03,31
5089,male,16.05.20 11:24,16.05.20 16:29,52
5090,female,16.05.20 10:50,16.05.20 13:29,34
5091,female,16.05.20 10:35,16.05.20 16:10,26
5092,male,16.05.20 10:18,21.05.20 12:12,30
5093,male,16.05.20 10:03,17.05.20 16:10,25
5094,female,15.05.20 23:49,16.05.20 13:26,30
5095,male,15.05.20 22:23,17.05.20 15:01,31
5096,male,15.05.20 22:02,16.05.20 00:26,24
5097,male,15.05.20 20:39,17.05.20 09:25,56
5098,male,15.05.20 20:32,15.05.20 22:12,25
5099,male,15.05.20 20:21,21.05.20 21:13,33
5100,male,15.05.20 20:12,17.05.20 07:36,32
5101,male,15.05.20 20:12,18.05.20 14:21,23
5102,female,15.05.20 19:05,15.05.20 23:54,25
5103,female,15.05.20 18:53,15.05.20 20:10,20
5104,male,15.05.20 18:17,16.05.20 19:59,38
5105,female,15.05.20 18:13,15.05.20 21:06,35
5106,female,15.05.20 18:04,16.05.20 16:15,60
5107,male,15.05.20 17:19,16.05.20 13:44,43
5108,male,15.05.20 17:03,15.05.20 19:32,23
5109,unknown,15.05.20 17:00,01.01.00 00:00,120
5110,male,15.05.20 16:30,15.05.20 18:19,21
5111,female,15.05.20 16:25,16.05.20 09:24,48
5112,male,15.05.20 16:21,21.06.20 21:09,22
5113,male,15.05.20 16:07,16.05.20 13:54,29
5114,male,15.05.20 15:54,17.05.20 19:11,32
5115,male,15.05.20 14:41,20.05.20 17:01,45
5116,male,15.05.20 14:21,15.05.20 18:43,32
5117,male,15.05.20 13:21,16.05.20 20:47,28
5118,female,15.05.20 13:21,31.05.20 13:55,50
5119,male,15.05.20 13:19,15.05.20 21:36,64
5120,female,15.05.20 13:14,15.05.20 18:47,48
5121,male,15.05.20 13:01,15.05.20 13:51,27
5122,male,15.05.20 12:37,16.05.20 13:46,25
5123,female,15.05.20 11:55,15.05.20 12:46,21
5124,male,15.05.20 11:47,27.05.20 21:58,36
5125,male,15.05.20 08:34,16.05.20 13:42,31
5126,male,15.05.20 00:01,17.05.20 04:26,21
5127,female,14.05.20 23:47,15.05.20 11:48,22
5128,female,14.05.20 23:11,29.07.20 22:28,46
5129,female,14.05.20 23:05,15.05.20 09:24,29
5130,female,14.05.20 22:50,21.05.20 23:11,21
5131,female,14.05.20 22:27,15.05.20 22:57,21
5132,male,14.05.20 17:32,22.05.20 01:14,54
5133,female,14.05.20 16:58,20.05.20 18:55,50
5134,male,14.05.20 16:50,17.06.20 13:26,19
5135,female,14.05.20 16:46,19.05.20 16:06,21
5136,female,14.05.20 16:21,14.05.20 18:58,21
5137,female,14.05.20 16:13,17.05.20 22:44,29
5138,male,14.05.20 16:05,14.05.20 19:29,28
5139,male,14.05.20 15:21,21.07.20 19:21,24
5140,female,14.05.20 15:21,14.05.20 20:14,52
5141,male,14.05.20 15:20,15.05.20 19:19,32
5142,male,14.05.20 14:53,05.06.20 01:47,36
5143,male,14.05.20 14:42,23.05.20 21:29,28
5144,male,14.05.20 14:32,17.05.20 15:27,77
5145,male,14.05.20 14:14,18.05.20 15:54,33
5146,female,14.05.20 13:41,23.05.20 13:45,30
5147,male,14.05.20 13:37,25.05.20 10:14,25
5148,male,14.05.20 13:23,14.05.20 15:26,33
5149,male,14.05.20 12:58,14.05.20 15:51,33
5150,male,14.05.20 12:51,29.05.20 17:13,20
5151,female,14.05.20 12:35,15.05.20 15:07,25
5152,female,14.05.20 11:34,17.05.20 17:10,29
5153,female,14.05.20 07:34,26.07.20 17:31,28
5154,male,14.05.20 03:27,14.05.20 05:20,21
5155,female,14.05.20 02:40,25.05.20 03:35,27
5156,female,14.05.20 00:09,15.05.20 15:52,24
5157,female,13.05.20 23:59,15.05.20 00:32,35
5158,male,13.05.20 23:27,16.06.20 17:29,33
5159,male,13.05.20 22:53,17.05.20 18:19,33
5160,male,13.05.20 22:53,25.05.20 22:52,55
5161,male,13.05.20 22:35,24.05.20 02:38,22
5162,male,13.05.20 22:19,16.05.20 17:41,36
5163,female,13.05.20 20:56,14.05.20 09:13,38
5164,male,13.05.20 20:47,16.05.20 13:29,22
5165,female,13.05.20 20:05,24.05.20 13:41,50
5166,male,13.05.20 18:45,13.05.20 19:53,26
5167,male,13.05.20 17:55,14.05.20 16:52,31
