place,package,rent_id,customer_ID,rental_start_date,distance,duration,price,sex,registration_date,first_rent_date,customer_age,rental_start_month,rental_start_year
Berlin,pay_per_minute,e20061b2-6,6723,2020-09-03 00:00:00,3,19,4.0,man,2020-02-29 11:33:00,2020-02-03 19:29:00,38,9,2020
Berlin,pay_per_hour,b56abce3-6,6723,2020-09-03 00:00:00,6,109,14.99,man,2020-02-29 11:33:00,2020-02-03 19:29:00,38,9,2020
Berlin,pay_per_hour,c6dbe757-7,5202,2020-06-28 00:00:00,59,220,30.16,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,6,2020
Berlin,pay_per_minute,66172bbe-c,5202,2020-03-07 00:00:00,16,22,4.4,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,3,2020
Berlin,pay_per_minute,0619fa6b-7,5202,2020-06-18 00:00:00,9,101,28.62,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,6,2020
Berlin,pay_per_minute,f92e6c34-6,5202,2020-06-18 00:00:00,3,18,4.35,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,6,2020
Berlin,pay_per_hour,2cdcc72b-d,5202,2020-07-23 00:00:00,48,310,30.92,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,7,2020
Berlin,pay_per_hour,55f9f790-4,5202,2020-08-31 00:00:00,31,205,37.69,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,8,2020
Berlin,pay_per_minute,171bd398-d,5202,2020-04-07 00:00:00,4,9,2.42,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,4,2020
Berlin,pay_per_minute,5c40a761-7,5202,2020-06-07 00:00:00,22,89,18.0,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,6,2020
Berlin,pay_per_minute,919b4f70-0,5202,2020-01-06 00:00:00,10,35,8.46,Woman,2020-12-05 18:45:00,2020-05-17 16:52:00,44,1,2020
Berlin,pay_per_hour,f8474290-2,4408,2020-01-06 00:00:00,10,43,9.9,Woman,2020-05-31 09:34:00,2020-05-31 18:45:00,23,1,2020
Berlin,pay_per_hour,f8474290-2,4408,2020-01-06 00:00:00,10,43,9.9,Woman,2020-05-31 09:34:00,2020-05-31 18:45:00,23,1,2020
Berlin,pay_per_minute,72a28065-f,2956,2020-08-26 00:00:00,7,37,10.77,Woman,2020-06-27 12:30:00,2020-08-07 10:27:00,38,8,2020
Berlin,pay_per_minute,32f5c970-e,2956,2020-07-16 00:00:00,19,31,7.49,Woman,2020-06-27 12:30:00,2020-08-07 10:27:00,38,7,2020
Berlin,pay_per_minute,8bd0fbfd-5,9245,2020-04-06 00:00:00,3,29,7.25,Woman,2020-01-22 23:23:00,2020-01-25 17:10:00,45,4,2020
Berlin,pay_per_minute,b289f469-2,9245,2020-06-29 00:00:00,8,47,13.32,Woman,2020-01-22 23:23:00,2020-01-25 17:10:00,45,6,2020
Berlin,pay_per_minute,90e24ab2-3,2181,2020-01-08 00:00:00,8,45,10.87,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,1,2020
Berlin,pay_per_minute,b0fbcc14-9,2181,2020-08-31 00:00:00,1,7,1.93,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,8,2020
Berlin,pay_per_minute,90e24ab2-3,2181,2020-01-08 00:00:00,8,45,10.87,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,1,2020
Berlin,pay_per_minute,4bf5cca3-7,2181,2020-05-08 00:00:00,1,7,1.69,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,5,2020
Berlin,pay_per_minute,4bf5cca3-7,2181,2020-05-08 00:00:00,1,7,1.69,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,5,2020
Berlin,pay_per_minute,4787bcef-0,2181,2020-08-31 00:00:00,4,22,4.6,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,8,2020
Berlin,pay_per_minute,c575166e-f,2181,2020-07-27 00:00:00,3,24,4.8,Woman,2020-10-07 19:33:00,2020-12-07 20:29:00,28,7,2020
Berlin,pay_per_hour,19121ff6-d,402,2020-08-24 00:00:00,29,125,10.19,Woman,2020-08-18 18:07:00,2020-08-24 20:41:00,56,8,2020
Berlin,pay_per_minute,deee4884-0,402,2020-08-26 00:00:00,9,32,7.73,Woman,2020-08-18 18:07:00,2020-08-24 20:41:00,56,8,2020
Berlin,pay_per_minute,b6ecfef8-5,6890,2020-06-20 00:00:00,6,31,7.73,man,2020-02-26 22:02:00,2020-03-03 21:12:00,24,6,2020
Berlin,pay_per_hour,12890266-d,6890,2020-05-30 00:00:00,10,69,9.9,man,2020-02-26 22:02:00,2020-03-03 21:12:00,24,5,2020
Berlin,pay_per_minute,1bd9616c-5,6890,2020-06-21 00:00:00,7,21,5.32,man,2020-02-26 22:02:00,2020-03-03 21:12:00,24,6,2020
Berlin,pay_per_minute,13993928-e,6890,2020-06-13 00:00:00,7,22,5.56,man,2020-02-26 22:02:00,2020-03-03 21:12:00,24,6,2020
Berlin,pay_per_minute,13993928-e,6890,2020-06-13 00:00:00,7,22,5.56,man,2020-02-26 22:02:00,2020-03-03 21:12:00,24,6,2020
Berlin,pay_per_minute,d941ef34-7,8099,2020-05-16 00:00:00,6,20,5.07,man,2020-07-02 23:00:00,2020-11-02 23:37:00,23,5,2020
Berlin,pay_per_minute,82e4528e-6,8099,2020-07-07 00:00:00,3,19,3.8,man,2020-07-02 23:00:00,2020-11-02 23:37:00,23,7,2020
Berlin,pay_per_minute,d941ef34-7,8099,2020-05-16 00:00:00,6,20,5.07,man,2020-07-02 23:00:00,2020-11-02 23:37:00,23,5,2020
Berlin,pay_per_minute,82e4528e-6,8099,2020-07-07 00:00:00,3,19,3.8,man,2020-07-02 23:00:00,2020-11-02 23:37:00,23,7,2020
Berlin,pay_per_minute,548d3e9e-8,4928,2020-05-25 00:00:00,11,24,0.63,Woman,2020-05-20 17:10:00,2020-05-25 18:45:00,28,5,2020
Hamburg,pay_per_minute,6f0e2e14-6,2310,2020-09-07 00:00:00,19,80,4.79,man,2020-08-07 00:52:00,2020-09-07 21:48:00,52,9,2020
Hamburg,pay_per_minute,4a28bbd3-2,4638,2020-07-18 00:00:00,5,26,6.23,man,2020-05-27 11:59:00,2020-05-29 20:37:00,24,7,2020
Hamburg,pay_per_minute,4a28bbd3-2,4638,2020-07-18 00:00:00,5,26,6.23,man,2020-05-27 11:59:00,2020-05-29 20:37:00,24,7,2020
Hamburg,pay_per_minute,4a28bbd3-2,4638,2020-07-18 00:00:00,5,26,6.23,man,2020-05-27 11:59:00,2020-05-29 20:37:00,24,7,2020
Hamburg,pay_per_minute,90834882-0,4638,2020-08-14 00:00:00,5,29,7.43,man,2020-05-27 11:59:00,2020-05-29 20:37:00,24,8,2020
Hamburg,pay_per_minute,04893b9a-0,4638,2020-05-29 00:00:00,5,42,0.0,man,2020-05-27 11:59:00,2020-05-29 20:37:00,24,5,2020
Berlin,pay_per_minute,e32c42d5-0,2152,2020-07-13 00:00:00,46,146,25.23,man,2020-11-07 10:03:00,2020-07-13 23:01:00,22,7,2020
Berlin,pay_per_minute,8161dad8-9,2771,2020-09-07 00:00:00,9,40,9.67,man,2020-06-30 15:56:00,2020-04-07 19:43:00,43,9,2020
Berlin,pay_per_hour,f5778d6b-7,2771,2020-07-22 00:00:00,29,150,20.4,man,2020-06-30 15:56:00,2020-04-07 19:43:00,43,7,2020
Berlin,pay_per_minute,6cd8da8f-6,2771,2020-08-26 00:00:00,6,27,7.65,man,2020-06-30 15:56:00,2020-04-07 19:43:00,43,8,2020
Berlin,pay_per_hour,b83e6d2b-d,2771,2020-07-21 00:00:00,10,66,9.9,man,2020-06-30 15:56:00,2020-04-07 19:43:00,43,7,2020
Berlin,pay_per_minute,8161dad8-9,2771,2020-09-07 00:00:00,9,40,9.67,man,2020-06-30 15:56:00,2020-04-07 19:43:00,43,9,2020
Berlin,pay_per_hour,8512e06e-2,5203,2020-07-13 00:00:00,118,765,145.71,man,2020-12-05 18:22:00,2020-05-13 18:55:00,42,7,2020
Berlin,pay_per_hour,5d0d9b22-2,5203,2020-12-07 00:00:00,93,338,41.38,man,2020-12-05 18:22:00,2020-05-13 18:55:00,42,12,2020
Hamburg,pay_per_minute,f7ea07d8-e,2270,2020-08-08 00:00:00,16,19,2.59,man,2020-08-07 20:53:00,2020-08-07 21:26:00,26,8,2020
Hamburg,pay_per_minute,5837274a-8,6843,2020-03-03 00:00:00,2,11,2.36,man,2020-02-27 18:16:00,2020-02-27 19:01:00,22,3,2020
Hamburg,pay_per_minute,baf7cb82-b,6843,2020-11-03 00:00:00,2,8,2.31,man,2020-02-27 18:16:00,2020-02-27 19:01:00,22,11,2020
Hamburg,pay_per_minute,78878fa7-9,6843,2020-11-03 00:00:00,4,23,4.94,man,2020-02-27 18:16:00,2020-02-27 19:01:00,22,11,2020
Berlin,pay_per_hour,200ca63c-d,806,2020-10-08 00:00:00,0,3,8.32,Woman,2020-07-08 22:12:00,2020-08-08 01:10:00,27,10,2020
Berlin,pay_per_hour,c379f602-2,806,2020-08-08 00:00:00,11,85,10.06,Woman,2020-07-08 22:12:00,2020-08-08 01:10:00,27,8,2020
Berlin,pay_per_minute,f204f892-7,806,2020-09-08 00:00:00,3,12,3.68,Woman,2020-07-08 22:12:00,2020-08-08 01:10:00,27,9,2020
Berlin,pay_per_minute,041bb491-d,9275,2020-09-06 00:00:00,7,26,5.2,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,9,2020
Berlin,pay_per_minute,5283908e-0,9275,2020-06-02 00:00:00,7,32,7.97,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,6,2020
Berlin,pay_per_minute,cfb871c4-4,9275,2020-01-30 00:00:00,0,2,0.85,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,1,2020
Berlin,pay_per_minute,54000b64-4,9275,2020-01-28 00:00:00,2,12,2.4,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,1,2020
Berlin,pay_per_minute,041bb491-d,9275,2020-09-06 00:00:00,7,26,5.2,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,9,2020
Berlin,pay_per_minute,5283908e-0,9275,2020-06-02 00:00:00,7,32,7.97,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,6,2020
Berlin,pay_per_minute,b8f20c87-b,9275,2020-01-28 00:00:00,2,8,1.93,Woman,2020-01-22 15:58:00,2020-01-23 08:57:00,43,1,2020
Berlin,pay_per_minute,9871eb68-a,9261,2020-01-22 00:00:00,7,55,7.03,Woman,2020-01-22 18:58:00,2020-01-22 20:16:00,37,1,2020
Berlin,pay_per_minute,f4862b93-a,4067,2020-06-27 00:00:00,6,22,5.32,Woman,2020-06-06 12:16:00,2020-07-06 17:00:00,21,6,2020
Berlin,pay_per_minute,0d472251-7,4067,2020-06-25 00:00:00,5,12,3.68,Woman,2020-06-06 12:16:00,2020-07-06 17:00:00,21,6,2020
Berlin,pay_per_minute,2dc455e1-8,4067,2020-06-18 00:00:00,3,15,4.53,Woman,2020-06-06 12:16:00,2020-07-06 17:00:00,21,6,2020
Berlin,pay_per_hour,69f6e073-c,4067,2020-11-06 00:00:00,28,83,16.09,Woman,2020-06-06 12:16:00,2020-07-06 17:00:00,21,11,2020
Berlin,pay_per_minute,49085862-7,4067,2020-07-06 00:00:00,8,29,1.83,Woman,2020-06-06 12:16:00,2020-07-06 17:00:00,21,7,2020
Hamburg,pay_per_minute,6b550bdd-7,6847,2020-05-29 00:00:00,9,18,4.87,Woman,2020-02-27 17:33:00,2020-02-28 21:17:00,33,5,2020
Hamburg,pay_per_minute,528f7922-7,6847,2020-05-28 00:00:00,0,5,1.54,Woman,2020-02-27 17:33:00,2020-02-28 21:17:00,33,5,2020
Hamburg,pay_per_minute,0de28274-b,6847,2020-06-25 00:00:00,14,28,6.71,Woman,2020-02-27 17:33:00,2020-02-28 21:17:00,33,6,2020
Hamburg,pay_per_minute,0de28274-b,6847,2020-06-25 00:00:00,14,28,6.71,Woman,2020-02-27 17:33:00,2020-02-28 21:17:00,33,6,2020
Hamburg,pay_per_minute,39a54bf7-f,6847,2020-01-06 00:00:00,0,5,1.2,Woman,2020-02-27 17:33:00,2020-02-28 21:17:00,33,1,2020
Berlin,pay_per_minute,a25e6880-e,3532,2020-07-17 00:00:00,4,34,9.63,man,2020-06-15 22:10:00,2020-01-07 13:19:00,29,7,2020
Berlin,pay_per_hour,e859fb7a-4,3532,2020-08-27 00:00:00,8,47,9.59,man,2020-06-15 22:10:00,2020-01-07 13:19:00,29,8,2020
Berlin,pay_per_hour,6b307101-0,3532,2020-07-25 00:00:00,11,60,10.06,man,2020-06-15 22:10:00,2020-01-07 13:19:00,29,7,2020
Hamburg,pay_per_minute,daa7661b-a,1339,2020-05-08 00:00:00,5,15,0.0,man,2020-07-27 17:21:00,2020-05-08 12:32:00,31,5,2020
Hamburg,pay_per_minute,80ee0c7d-b,7163,2020-06-26 00:00:00,5,17,3.65,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,6,2020
Hamburg,pay_per_minute,b681ff0c-c,7163,2020-06-18 00:00:00,5,31,6.66,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,6,2020
Hamburg,pay_per_minute,c90a6900-c,7163,2020-07-15 00:00:00,2,15,3.44,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,7,2020
Hamburg,pay_per_minute,18289458-d,7163,2020-06-20 00:00:00,12,27,5.36,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,6,2020
Hamburg,pay_per_minute,ed852a58-f,7163,2020-07-20 00:00:00,3,19,4.08,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,7,2020
Hamburg,pay_per_minute,839d8d9b-2,7163,2020-06-18 00:00:00,2,8,1.79,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,6,2020
Hamburg,pay_per_minute,95276b39-6,7163,2020-07-06 00:00:00,3,14,3.22,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,7,2020
Hamburg,pay_per_minute,2a23ec05-a,7163,2020-07-14 00:00:00,7,25,5.16,man,2020-02-22 17:15:00,2020-02-22 17:53:00,31,7,2020
Hamburg,pay_per_minute,555595a7-a,1119,2020-08-21 00:00:00,15,18,3.12,Woman,2020-01-08 15:58:00,2020-07-08 21:32:00,24,8,2020
Hamburg,pay_per_minute,3615944b-1,1010,2020-08-21 00:00:00,8,24,6.4,man,2020-03-08 13:24:00,2020-04-08 20:36:00,36,8,2020
Hamburg,pay_per_minute,b686da71-5,1010,2020-05-08 00:00:00,4,17,0.0,man,2020-03-08 13:24:00,2020-04-08 20:36:00,36,5,2020
Hamburg,pay_per_minute,ff0fa1cf-4,4713,2020-07-06 00:00:00,13,19,4.08,Woman,2020-05-25 15:11:00,2020-03-06 09:21:00,48,7,2020
Hamburg,pay_per_minute,251c664d-b,4713,2020-06-30 00:00:00,17,29,5.03,Woman,2020-05-25 15:11:00,2020-03-06 09:21:00,48,6,2020
Hamburg,pay_per_minute,d3bfed0f-d,4713,2020-10-06 00:00:00,14,24,4.76,Woman,2020-05-25 15:11:00,2020-03-06 09:21:00,48,10,2020
Hamburg,pay_per_minute,d3bfed0f-d,4713,2020-10-06 00:00:00,14,24,4.76,Woman,2020-05-25 15:11:00,2020-03-06 09:21:00,48,10,2020
Hamburg,pay_per_minute,448a7714-f,4713,2020-07-14 00:00:00,9,17,3.65,Woman,2020-05-25 15:11:00,2020-03-06 09:21:00,48,7,2020
Berlin,pay_per_minute,d69c3cfb-a,3260,2020-03-07 00:00:00,3,12,0.9,Woman,2020-06-21 15:03:00,2020-06-27 00:55:00,27,3,2020
Berlin,pay_per_minute,f18bc0cf-6,3260,2020-08-13 00:00:00,5,16,4.11,Woman,2020-06-21 15:03:00,2020-06-27 00:55:00,27,8,2020
Berlin,pay_per_minute,a1885dc5-5,3260,2020-09-07 00:00:00,16,34,9.63,Woman,2020-06-21 15:03:00,2020-06-27 00:55:00,27,9,2020
Berlin,pay_per_minute,351cd845-0,3260,2020-07-16 00:00:00,5,46,11.12,Woman,2020-06-21 15:03:00,2020-06-27 00:55:00,27,7,2020
Berlin,pay_per_minute,0bab4f03-f,3260,2020-07-23 00:00:00,12,26,6.52,Woman,2020-06-21 15:03:00,2020-06-27 00:55:00,27,7,2020
Hamburg,pay_per_minute,2dd4902e-5,7511,2020-06-18 00:00:00,3,12,2.88,Woman,2020-02-16 22:45:00,2020-02-22 21:40:00,25,6,2020
Hamburg,pay_per_minute,aac0533f-a,9698,2020-02-16 00:00:00,11,33,0.0,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,2,2020
Hamburg,pay_per_minute,9aa8f3fb-f,9698,2020-09-03 00:00:00,8,25,6.4,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,9,2020
Hamburg,pay_per_minute,22395d60-1,9698,2020-10-07 00:00:00,9,19,4.08,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,10,2020
Hamburg,pay_per_minute,8d976e5a-0,9698,2020-07-16 00:00:00,15,18,4.08,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,7,2020
Hamburg,pay_per_minute,edff215c-7,9698,2020-07-19 00:00:00,8,9,1.93,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,7,2020
Hamburg,pay_per_minute,9aa8f3fb-f,9698,2020-09-03 00:00:00,8,25,6.4,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,9,2020
Hamburg,pay_per_minute,6ac9b825-0,9698,2020-06-07 00:00:00,1,6,1.79,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,6,2020
Hamburg,pay_per_minute,9aa8f3fb-f,9698,2020-09-03 00:00:00,8,25,6.4,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,9,2020
Hamburg,pay_per_minute,56bddb62-a,9698,2020-07-21 00:00:00,7,17,4.31,man,2020-01-17 11:49:00,2020-01-22 17:12:00,41,7,2020
Hamburg,pay_per_minute,cdddb700-b,7404,2020-04-06 00:00:00,5,13,2.79,man,2020-02-19 11:20:00,2020-02-19 14:11:00,52,4,2020
Hamburg,pay_per_minute,98b767fd-6,7404,2020-12-03 00:00:00,2,8,2.05,man,2020-02-19 11:20:00,2020-02-19 14:11:00,52,12,2020
Hamburg,pay_per_minute,83f493ae-f,7404,2020-02-19 00:00:00,5,22,0.0,man,2020-02-19 11:20:00,2020-02-19 14:11:00,52,2,2020
Hamburg,pay_per_minute,ead563e8-f,7422,2020-02-25 00:00:00,11,23,2.75,Woman,2020-02-18 20:09:00,2020-02-19 19:25:00,20,2,2020
Hamburg,pay_per_minute,ead563e8-f,7422,2020-02-25 00:00:00,11,23,2.75,Woman,2020-02-18 20:09:00,2020-02-19 19:25:00,20,2,2020
Hamburg,pay_per_minute,ec5c4e95-3,7422,2020-07-19 00:00:00,10,20,3.97,Woman,2020-02-18 20:09:00,2020-02-19 19:25:00,20,7,2020
Berlin,pay_per_minute,05cb39e1-c,5886,2020-07-22 00:00:00,4,32,7.73,Woman,2020-12-03 22:35:00,2020-03-13 18:04:00,57,7,2020
Hamburg,pay_per_minute,3a7f2d77-8,4596,2020-11-07 00:00:00,3,11,2.58,Woman,2020-05-27 22:16:00,2020-01-06 02:41:00,25,11,2020
Hamburg,pay_per_minute,531bb0b8-9,4596,2020-08-06 00:00:00,3,14,2.36,Woman,2020-05-27 22:16:00,2020-01-06 02:41:00,25,8,2020
Hamburg,pay_per_minute,770a0128-b,9824,2020-01-18 00:00:00,12,39,8.6,man,2020-01-15 18:34:00,2020-01-15 19:44:00,24,1,2020
Berlin,pay_per_minute,ce3ff1b0-f,6425,2020-06-08 00:00:00,5,21,5.07,man,2020-04-03 17:05:00,2020-06-03 20:24:00,22,6,2020
Hamburg,pay_per_minute,1cd7eff8-4,7302,2020-08-25 00:00:00,9,18,3.12,Woman,2020-02-20 19:56:00,2020-02-21 08:39:00,45,8,2020
Hamburg,pay_per_minute,8a60dc96-4,7302,2020-11-08 00:00:00,1,14,2.78,Woman,2020-02-20 19:56:00,2020-02-21 08:39:00,45,11,2020
Hamburg,pay_per_minute,a663bc5d-b,7302,2020-08-30 00:00:00,9,28,5.75,Woman,2020-02-20 19:56:00,2020-02-21 08:39:00,45,8,2020
Hamburg,pay_per_minute,ae982f8e-d,7302,2020-08-13 00:00:00,14,55,14.35,Woman,2020-02-20 19:56:00,2020-02-21 08:39:00,45,8,2020
Hamburg,pay_per_minute,0ca0bbb4-6,7302,2020-08-25 00:00:00,12,19,5.12,Woman,2020-02-20 19:56:00,2020-02-21 08:39:00,45,8,2020
Berlin,pay_per_minute,e8f200a5-e,9035,2020-01-25 00:00:00,0,6,0.0,Woman,2020-01-25 16:08:00,2020-01-25 17:14:00,36,1,2020
Berlin,pay_per_minute,373d0e9a-2,9035,2020-01-06 00:00:00,5,15,3.62,Woman,2020-01-25 16:08:00,2020-01-25 17:14:00,36,1,2020
Berlin,pay_per_minute,412a74e4-b,9035,2020-08-26 00:00:00,10,26,7.65,Woman,2020-01-25 16:08:00,2020-01-25 17:14:00,36,8,2020
Berlin,pay_per_minute,13c781e8-6,9035,2020-05-17 00:00:00,4,10,2.66,Woman,2020-01-25 16:08:00,2020-01-25 17:14:00,36,5,2020
Berlin,pay_per_minute,c1d99c0f-0,9035,2020-08-29 00:00:00,6,20,4.83,Woman,2020-01-25 16:08:00,2020-01-25 17:14:00,36,8,2020
Hamburg,pay_per_minute,231023c3-5,7584,2020-02-16 00:00:00,3,19,4.55,man,2020-02-16 00:05:00,2020-02-16 01:12:00,34,2,2020
Hamburg,pay_per_minute,efd5c68b-e,798,2020-08-08 00:00:00,66,322,70.35,Woman,2020-08-08 06:52:00,2020-08-08 13:02:00,49,8,2020
Berlin,pay_per_minute,f6abaa64-e,9253,2020-10-04 00:00:00,3,11,2.4,Woman,2020-01-22 21:16:00,2020-01-23 12:59:00,39,10,2020
Berlin,pay_per_minute,f6abaa64-e,9253,2020-10-04 00:00:00,3,11,2.4,Woman,2020-01-22 21:16:00,2020-01-23 12:59:00,39,10,2020
Berlin,pay_per_hour,b2ff30e6-2,5281,2020-05-24 00:00:00,45,208,36.28,man,2020-09-05 12:08:00,2020-05-13 18:53:00,27,5,2020
Berlin,pay_per_minute,3643c1b5-e,2311,2020-07-13 00:00:00,5,24,5.8,man,2020-08-07 00:41:00,2020-10-07 01:15:00,20,7,2020
Berlin,pay_per_hour,1adcdba3-9,2311,2020-12-08 00:00:00,10,90,9.9,man,2020-08-07 00:41:00,2020-10-07 01:15:00,20,12,2020
Berlin,pay_per_day,6cca05e0-5,2311,2020-02-08 00:00:00,12,1432,35.22,man,2020-08-07 00:41:00,2020-10-07 01:15:00,20,2,2020
Berlin,pay_per_hour,f6726896-b,2311,2020-08-16 00:00:00,13,291,25.38,man,2020-08-07 00:41:00,2020-10-07 01:15:00,20,8,2020
Berlin,pay_per_hour,8be3f7d5-c,2311,2020-08-15 00:00:00,5,89,9.11,man,2020-08-07 00:41:00,2020-10-07 01:15:00,20,8,2020
Berlin,pay_per_minute,97bc05dc-1,7447,2020-02-03 00:00:00,3,14,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,2,2020
Berlin,pay_per_minute,c6227517-d,7447,2020-03-03 00:00:00,1,4,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,3,2020
Berlin,pay_per_minute,fbaa6d19-5,7447,2020-07-03 00:00:00,0,2,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,7,2020
Berlin,pay_per_minute,9f243035-1,7447,2020-02-24 00:00:00,4,16,3.87,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,2,2020
Berlin,pay_per_minute,edac2f56-3,7447,2020-02-03 00:00:00,1,5,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,2,2020
Berlin,pay_per_minute,493ebf53-8,7447,2020-08-03 00:00:00,0,3,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,8,2020
Berlin,pay_per_minute,3127f87d-9,7447,2020-08-03 00:00:00,0,5,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,8,2020
Berlin,pay_per_minute,fca403a0-4,7447,2020-11-03 00:00:00,0,4,0.0,man,2020-02-18 11:28:00,2020-02-18 12:38:00,45,11,2020
Hamburg,pay_per_minute,6b3619d4-5,5394,2020-08-22 00:00:00,5,25,4.96,man,2020-04-27 13:01:00,2020-05-28 23:53:00,25,8,2020
Hamburg,pay_per_minute,232f4ff6-e,5394,2020-07-31 00:00:00,5,22,4.73,man,2020-04-27 13:01:00,2020-05-28 23:53:00,25,7,2020
Berlin,pay_per_minute,0b127bf0-2,2547,2020-04-07 00:00:00,0,1,0.0,man,2020-04-07 10:17:00,2020-04-07 18:18:00,48,4,2020
Berlin,pay_per_minute,793ed77c-0,2547,2020-08-24 00:00:00,14,42,10.15,man,2020-04-07 10:17:00,2020-04-07 18:18:00,48,8,2020
Hamburg,pay_per_minute,38aab2e9-3,8561,2020-02-22 00:00:00,8,13,0.0,man,2020-01-02 12:42:00,2020-02-17 20:25:00,54,2,2020
Hamburg,pay_per_minute,38aab2e9-3,8561,2020-02-22 00:00:00,8,13,0.0,man,2020-01-02 12:42:00,2020-02-17 20:25:00,54,2,2020
Hamburg,pay_per_minute,44ae1dd7-c,8561,2020-02-23 00:00:00,0,3,0.76,man,2020-01-02 12:42:00,2020-02-17 20:25:00,54,2,2020
Berlin,pay_per_minute,0a3f404d-5,4931,2020-01-07 00:00:00,4,61,14.74,Woman,2020-05-20 16:07:00,2020-05-22 15:29:00,32,1,2020
Berlin,pay_per_minute,1bebf34e-4,4931,2020-06-20 00:00:00,7,34,8.46,Woman,2020-05-20 16:07:00,2020-05-22 15:29:00,32,6,2020
Berlin,pay_per_minute,0eb7bceb-7,4931,2020-05-29 00:00:00,3,16,4.11,Woman,2020-05-20 16:07:00,2020-05-22 15:29:00,32,5,2020
Berlin,pay_per_minute,39083acf-2,4931,2020-05-31 00:00:00,3,16,3.4,Woman,2020-05-20 16:07:00,2020-05-22 15:29:00,32,5,2020
Berlin,pay_per_minute,f14cf1b4-1,2315,2020-09-07 00:00:00,62,107,21.6,man,2020-07-07 23:11:00,2020-08-07 00:11:00,27,9,2020
Berlin,pay_per_minute,428564e5-0,1308,2020-03-08 00:00:00,2,30,6.5,man,2020-07-28 11:50:00,2020-07-28 16:37:00,35,3,2020
Berlin,pay_per_minute,428564e5-0,1308,2020-03-08 00:00:00,2,30,6.5,man,2020-07-28 11:50:00,2020-07-28 16:37:00,35,3,2020
Berlin,pay_per_minute,7512f30f-3,1308,2020-05-08 00:00:00,11,33,7.97,man,2020-07-28 11:50:00,2020-07-28 16:37:00,35,5,2020
Hamburg,pay_per_minute,efe6a2cd-0,2064,2020-08-27 00:00:00,3,14,3.6,man,2020-12-07 14:15:00,2020-12-07 14:46:00,32,8,2020
Berlin,pay_per_minute,3d2e78a4-3,5399,2020-06-13 00:00:00,0,0,0.0,man,2020-04-26 23:58:00,2020-06-14 01:48:00,37,6,2020
Hamburg,pay_per_minute,a3c4999e-1,4427,2020-04-06 00:00:00,8,28,4.86,man,2020-05-30 20:16:00,2020-05-30 21:58:00,25,4,2020
Hamburg,pay_per_minute,47798808-e,4427,2020-05-30 00:00:00,8,32,0.0,man,2020-05-30 20:16:00,2020-05-30 21:58:00,25,5,2020
Hamburg,pay_per_minute,47798808-e,4427,2020-05-30 00:00:00,8,32,0.0,man,2020-05-30 20:16:00,2020-05-30 21:58:00,25,5,2020
Berlin,pay_per_minute,06925034-a,7810,2020-12-02 00:00:00,18,45,11.12,Woman,2020-12-02 16:30:00,2020-12-02 18:37:00,24,12,2020
